2183882,1,2
2222757,0,2
4465136,0,1
5412281,2,0
2377715,0,15
7513111,0,0
1711887,3,3
184172,1,0
1089104,5,4
4468215,1,0
4986710,1,1
7218228,1,1
2890493,12,8
3731978,0,0
7645577,0,1
7645576,1,0
1159082,0,1
7645573,0,1
511154,2,1
1336792,0,0
1626588,1,0
531992,1,1
1336794,1,1
2821930,2,0
1713432,0,2
2821932,0,1
5701807,5,4
726641,0,4
224726,1,2
1405731,13,0
1219275,0,0
1065362,3,0
4350389,1,1
6875136,3,4
3885988,6,0
1436798,0,1
4775819,10,14
6522866,8,18
1392810,0,1
5026107,0,2
2226929,1,0
3463488,1,5
5079231,3,4
3909244,2,0
42484,0,1
5079232,1,1
1202150,0,0
2226921,2,2
4507877,0,1
3763189,1,6
4015590,43,10
7228916,6,7
1228872,2,2
6308176,0,1
7011342,2,2
1228877,3,11
5782797,0,1
1166200,1,0
6012002,5,4
4016024,0,17
1228878,2,2
5078549,1,0
2983162,0,1
3100271,0,0
919999,0,0
6803191,0,3
5894309,1,1
642857,0,4
4883083,1,1
5894304,2,1
1094268,2,2
4153423,1,0
7954545,0,1
1203402,4,6
8209868,1,1
5537049,1,1
3163076,1,0
3163071,1,0
7685602,1,1
5537043,5,2
8262822,1,1
2021191,5,8
4298538,2,2
3857711,1,1
2021194,1,1
5169793,1,0
3377586,0,1
1122502,1,1
7797060,0,1
5385812,3,3
5220783,0,2
5995244,1,1
6781335,1,0
1498176,0,0
751429,0,0
5501232,1,1
6781330,3,3
3377588,1,0
5393426,5,7
7416239,3,4
3370056,2,3
3608752,3,2
3961585,1,2
7944736,0,1
1121857,2,2
3838904,0,1
5267769,0,0
4048289,0,1
4501647,1,1
1121851,1,1
4932553,4,0
7646009,3,3
5403913,3,0
5536308,0,0
7646000,5,4
3416584,1,1
1579173,1,0
6130360,0,8
3048162,5,0
3173662,32,7
3305929,6,0
2027923,0,0
3786584,3,3
7951446,1,1
6174127,0,4
4976568,2,11
3077908,2,0
1532105,3,2
3581308,0,0
1727224,2,0
5995430,0,1
4188626,2,3
8132556,4,3
8106602,1,3
5995439,5,6
6144545,1,2
3808256,0,2
182956,0,4
7851447,2,3
6144540,1,4
3275065,0,0
4724797,1,1
1085302,0,1
841975,1,1
2264176,0,0
5704524,1,2
5306597,1,1
2502583,1,0
8017292,2,1
8017293,2,0
6858330,30,40
6596460,1,8
4078975,1,0
5505446,33,0
5704529,2,2
4347846,0,1
2183889,0,5
7954359,4,2
8099116,1,0
3796713,0,1
8099118,0,1
2183885,0,3
482061,1,1
405768,4,5
5304363,0,0
5798871,7,8
3162307,0,0
3162301,0,0
4873472,1,1
7069530,9,62
7750694,5,2
6123198,0,0
3935502,3,2
6871938,1,0
1165573,5,5
2952405,1,0
6120426,1,1
550428,0,2
4805494,2,2
5946796,0,1
6252327,2,1
550425,1,0
2386865,4,4
2386867,3,2
3973126,1,2
3973127,2,3
6037853,0,0
7186846,4,6
6633622,1,3
4369154,1,1
4497225,8,7
8146508,1,1
2435229,0,1
7924992,0,1
1536738,1,1
749021,0,1
8271230,1,1
8223100,1,2
552488,0,0
182798,3,3
6109009,0,0
981403,1,0
168069,0,1
5501283,0,1
7299400,1,0
6764556,1,1
2435228,0,0
4733066,1,0
124033,4,5
2762542,1,5
7962491,1,6
4491688,3,0
3759902,0,3
4542886,3,1
4342316,1,0
5570759,2,1
3368250,0,1
4733069,0,9
6970025,0,1
125787,3,0
7125949,0,0
5783765,1,2
972533,0,16
5897025,0,1
2134898,0,1
4493075,1,1
1573924,1,0
3307386,1,1
4798365,0,1
5014020,1,0
1791284,1,1
7619541,2,2
5485869,1,1
3809122,0,0
4626745,1,0
7850319,1,1
1975833,1,0
7205917,3,4
1753262,5,7
1599654,1,1
231238,1,0
8010744,0,1
2870839,1,0
1341130,0,1
6243098,0,5
3801336,1,0
708002,6,10
690465,1,1
6109006,1,0
4559718,0,0
5127372,7,8
4612676,1,1
2261671,0,2
6364946,10,0
8054114,0,0
4277815,0,1
6113530,3,4
2428743,4,0
6438969,0,0
3279035,2,2
3174397,0,0
8195620,0,1
3279030,2,2
871152,0,1
3902792,8,12
3902794,5,4
7148691,0,1
3144895,1,1
2792197,1,0
2792196,0,0
6121777,0,1
1814294,2,2
7053527,4,26
3083523,44,40
2873561,2,4
1225745,2,1
7684149,1,0
1589723,17,11
7301404,1,0
5665856,1,1
5402294,1,1
5915468,1,1
6924643,0,4
3470603,2,2
5008210,1,1
7476181,2,2
390964,1,3
555139,0,0
5636153,1,0
555134,2,1
6706590,0,1
2200436,13,0
7547511,1,1
1713689,1,1
115926,1,2
6540336,0,3
6534778,2,3
3150617,1,3
6936021,1,0
7560025,0,0
5312165,8,4
1306647,1,0
554420,3,3
857546,4,10
7330785,2,1
2611721,3,2
2931322,1,3
854252,0,1
8229997,0,3
3825829,0,2
7711725,3,2
7384693,8,6
6358429,3,4
7493492,1,1
5280127,1,1
2338608,0,0
2619533,0,1
6405935,2,1
2418615,2,0
8159075,1,3
2418616,1,1
4541937,1,1
7228148,1,1
1855468,0,1
3755955,0,1
5639087,2,0
5639080,0,1
2268332,1,1
3280836,0,2
709750,0,1
753459,0,2
3368251,0,0
2692311,2,0
6321510,2,2
6795650,2,2
5826523,1,1
2061023,0,2
4080586,2,1
1294855,4,3
688992,10,9
18662,11,0
4660130,1,0
17908,8,8
4426864,0,0
6143805,0,1
3752634,1,0
246075,1,1
6036175,1,0
7794696,3,0
1554940,0,1
4927823,5,6
787933,0,1
1434772,0,5
6296757,0,1
1201981,0,1
7431051,0,1
5575636,7,7
1472529,1,3
1960514,1,1
1309166,1,0
2259153,1,1
2101855,0,1
5471955,0,2
1425824,3,0
4574963,1,1
4987032,1,1
7710496,2,3
3200387,0,1
5897026,16,21
5403167,6,1
2472914,1,1
4596127,0,1
6472497,3,4
823142,0,1
7368731,1,0
7997173,4,4
6629442,0,1
6872555,0,1
4312823,1,2
7584490,1,1
2659026,2,2
1673382,2,2
6369677,5,1
1641721,3,0
4007015,1,0
8036804,0,1
8036805,0,0
4716463,0,0
2140069,1,1
1240136,2,2
1641729,1,1
7262131,1,0
6044276,1,0
6045508,2,2
1366160,1,1
342353,2,2
6361465,2,0
6000033,0,1
2989844,0,0
352662,2,2
4274737,1,1
5920436,2,2
8140164,0,2
7923422,1,7
6815998,4,4
1880290,1,1
3031397,1,1
746596,6,1
6484537,0,4
6484536,1,1
178557,2,2
178550,2,0
5989928,1,1
5346714,0,1
6122451,1,0
5891619,13,20
6635085,1,1
7065194,1,0
6122455,3,9
3359874,0,1
6635080,1,0
6727937,18,18
4807408,1,1
8121011,0,0
6890589,0,0
5192893,1,1
6635088,0,0
2490539,0,1
1598025,0,1
237823,1,2
101907,2,1
5502921,0,0
2308187,6,6
831643,0,0
1652378,0,1
6092567,5,5
5281264,1,1
3258827,0,1
6544365,4,4
2868105,5,3
2573294,0,0
2837542,1,0
393603,7,7
6163402,0,1
4429510,1,0
1051204,0,0
4469322,1,1
7772732,1,4
1906931,1,0
3629352,1,0
7995995,0,1
7205916,20,6
7912070,0,1
7571364,1,0
7912072,1,1
3183851,2,2
3200372,4,0
6977341,4,1
7571361,1,1
5137540,7,9
1850944,2,2
1307181,0,0
2803367,16,7
2594925,1,0
8062937,0,0
6363638,2,1
3637091,1,1
5469787,32,0
229412,4,2
229413,1,0
229411,1,0
3312222,1,0
3048192,1,2
4097096,1,3
576574,1,1
5361906,1,1
2979592,1,0
7058838,1,5
822237,1,1
4418474,3,3
585051,2,0
585050,12,0
6463350,0,12
6425083,1,0
1175904,4,2
7073003,0,1
1507626,1,1
1903266,2,0
4342562,1,1
1340366,0,1
1340367,1,1
4638765,1,1
4811235,1,0
5052023,1,0
2514669,1,1
2693670,3,3
1338984,2,1
6204485,1,1
3263099,5,3
3421101,1,12
8228486,0,1
6472202,2,3
783308,0,0
4561631,0,5
4561636,0,3
1338988,1,2
1930524,4,6
4924709,0,1
3385866,0,0
6243096,2,0
3209242,2,3
2052666,2,4
3753177,1,1
3600397,3,3
6221139,11,0
3484089,1,1
2742035,1,10
3940802,2,1
3969467,1,0
6265375,43,0
1489263,1,0
6392501,0,1
1456273,0,0
3753173,0,0
2442035,3,10
2920065,3,0
7172741,2,2
6093212,1,5
6040220,2,1
3358844,0,0
1070759,0,1
1841067,1,1
6040228,1,3
1070757,3,1
1070756,2,1
2664687,0,1
5373750,1,4
7076929,1,1
5489881,1,0
5489880,1,1
7802180,0,2
8264403,1,3
97081,1,1
2246677,0,1
3442714,0,0
270659,1,0
5448020,2,2
97084,1,0
97087,8,1
4364807,1,0
1397036,0,1
2963871,1,0
5923318,3,2
7158438,0,22
6043552,1,0
815549,1,0
6066086,0,1
2978243,7,7
2963879,2,0
4676393,1,0
6170928,3,2
1838454,0,1
2141578,2,0
7327738,5,6
3081331,2,1
2952275,48,0
3057987,1,1
6219718,3,0
7327731,1,1
674452,6,2
3241547,1,0
1259724,0,0
1448003,0,1
3353469,1,1
8037772,0,2
6798772,5,6
3329296,2,2
5051598,0,0
5565325,6,3
4124683,0,1
3606943,0,1
3983136,4,4
1111676,0,1
1790407,0,0
3311596,6,0
1822459,1,1
6171723,3,2
2590329,0,0
4206947,3,1
6319903,0,1
6085042,1,1
4861817,3,3
5886587,0,0
2053139,4,2
2053138,1,3
244002,13,18
4051522,13,16
2378434,1,1
2258047,1,1
1475069,0,0
3951326,0,0
4813699,5,2
4424838,0,1
7777617,1,0
4841203,1,1
5961497,0,1
1605659,1,3
2650681,0,1
3477995,0,0
2743784,0,3
7168200,1,1
286059,0,0
202253,6,0
1605650,0,1
640417,5,12
5765286,1,0
6228419,8,15
7625657,1,1
6603964,1,1
1219674,1,0
787107,0,1
6518089,1,1
4667024,0,10
4576952,1,2
4711150,4,7
2892382,4,14
5766537,2,2
7622384,7,7
6525401,3,3
422041,12,16
6525407,1,2
3770758,0,1
6802460,2,2
4206725,0,0
3431414,0,1
1735895,0,0
6386634,7,3
1105389,2,2
1454657,1,3
6868140,8,9
2517582,0,3
6868144,0,1
6501508,0,1
50199,0,1
3778101,1,5
639492,1,0
16871,2,2
6042686,0,1
3631674,0,1
1624519,0,0
7977214,3,0
3675438,0,1
5905062,1,0
3944000,2,0
1659686,1,2
7921452,13,1
519977,1,0
5588898,0,1
1695317,1,1
2812340,1,1
4415317,6,7
3380643,0,1
7629000,3,3
2492586,0,0
4967168,1,0
5023363,1,1
1002720,0,1
7007561,5,3
3785403,1,2
2434868,0,1
179093,0,0
2460711,8,10
4758578,0,1
1522841,1,1
813516,0,2
483107,1,1
5887678,0,2
2288271,0,2
2957544,1,1
5139509,3,3
5330862,1,1
6343563,1,1
4212668,0,1
5563584,8,10
7251112,6,5
3537815,5,5
7251116,0,0
6307538,0,2
142041,2,1
54933,1,0
3144898,2,2
1879346,4,1
2313934,0,1
3236706,3,2
5585375,1,1
7057141,1,1
829764,1,1
6771132,0,0
6316099,1,1
5235125,1,2
7381982,1,1
5878272,1,0
5614989,2,2
7392219,2,2
3053189,2,1
2365718,1,3
6316092,1,1
6639626,1,1
5909902,1,0
6497689,0,0
587022,1,0
3197085,0,0
3635005,4,5
7258476,1,1
4856596,1,2
7162004,2,3
2384420,5,6
4425713,2,0
1913824,1,1
152020,1,1
152021,0,1
2322099,2,1
5032040,0,1
5032047,0,2
3867103,0,0
3008577,1,0
3008578,0,1
1832417,3,1
7162009,0,0
3013745,0,1
876120,3,0
5461339,0,1
2164492,2,4
2869077,1,2
293861,0,1
3428487,0,1
1156850,0,1
1021333,1,3
3891955,0,0
2093776,1,2
3989932,2,2
2873568,0,1
4145750,5,4
8031990,1,0
4996848,33,25
6047129,9,0
6959517,1,1
5554264,5,6
2342357,1,4
3021533,0,1
5638055,2,2
961513,11,12
5928051,0,0
2299373,4,4
1711714,0,0
6958642,1,0
5928052,3,2
2193592,1,2
1088538,5,6
5925331,57,0
2731080,2,1
5925337,2,0
1003453,0,1
4430151,1,1
804363,0,1
3348428,3,2
3374096,0,0
416431,0,1
7958220,0,1
7766196,1,0
8300873,21,10
7822346,0,1
4785493,2,2
4785490,1,1
163016,2,17
1386162,0,1
175667,0,0
2816333,0,1
5079785,0,0
1361338,0,0
529000,1,1
7621430,2,3
8285095,3,3
3156832,0,0
4153993,4,4
3576581,3,3
4153991,2,1
4618674,2,2
5443354,2,7
35172,18,21
4236734,2,0
631863,0,2
8139160,0,0
3190531,0,1
3666284,0,0
3504449,0,1
2633701,0,1
6875038,3,4
1662383,1,1
2618916,0,0
6193294,24,10
8080373,3,5
330061,1,3
6768898,8,13
256614,4,3
1812635,1,0
2123921,1,0
5758133,0,4
5678282,1,1
7712892,1,1
43457,0,1
1263417,1,2
7521459,0,0
3704550,1,1
5220814,6,3
4301132,3,2
7790273,3,5
4301137,1,1
8293321,0,1
4698282,1,1
6430524,1,0
4773991,0,1
4698286,1,1
6883188,0,0
3128869,0,0
948893,1,2
4117303,0,1
4289716,2,4
4518304,3,5
5039982,1,0
3468606,1,0
5384611,1,3
8149090,1,1
7971806,11,13
2968780,1,0
3680349,1,4
1011492,0,1
2956168,2,2
3990665,1,0
2472787,5,4
93642,36,0
7662690,0,1
7353926,1,1
1698282,2,2
6540337,2,1
1681137,0,0
5455600,5,3
3855260,1,1
5043383,1,2
6447267,1,4
4942612,1,2
6784234,4,5
6592786,0,2
37303,0,1
8120493,2,2
4942614,2,2
6592788,31,34
697810,0,0
4700492,3,2
5808046,1,1
6937637,0,1
6025356,2,0
3937051,2,2
4479133,0,2
3433487,0,1
3433485,0,6
616560,4,4
2159826,6,6
4102425,0,10
1430239,6,5
7652934,1,0
5973462,1,1
4402967,9,10
3677594,0,1
2776403,2,2
3677833,1,1
1929145,0,2
4959094,1,0
2501009,1,0
4474076,2,0
6185017,1,2
8075452,2,3
4146474,1,3
2818521,1,1
6185019,1,1
1997794,1,1
3086355,3,4
6717134,0,2
1075065,1,0
788211,0,1
7182365,2,1
7182366,0,1
2431507,0,1
6930265,2,2
5795742,0,0
8061298,0,1
2463437,3,3
788217,0,2
1422046,2,1
3347746,0,3
6403605,1,1
3347742,0,1
3677818,1,1
8214714,0,1
1282040,1,0
7571244,2,0
3677810,1,0
573810,4,6
5119034,0,0
3774596,1,0
4398132,0,2
6546509,18,22
4903855,6,6
6739853,0,1
7834900,1,1
2804474,0,1
4299580,1,1
4612929,0,31
554284,0,0
430609,0,1
4564900,0,1
3681434,2,1
5847121,40,0
430604,3,4
2854624,1,1
3681431,11,12
2611729,1,1
6616874,1,1
4538135,3,2
2295858,9,0
868852,0,0
6264664,1,6
6616879,1,1
5934689,6,0
939263,0,1
6170067,0,7
1608325,2,4
3223844,6,2
3295626,2,2
2006271,1,1
6243700,0,1
7679540,0,2
972084,5,2
4582414,0,1
536770,0,1
7368737,0,3
536777,0,0
7070347,0,1
4391972,4,9
1228041,19,0
4391974,1,1
423587,1,1
5993504,4,2
3141112,1,0
6936588,5,5
6024004,1,0
308803,18,0
2861312,1,0
6330184,1,1
4227111,0,0
3816851,7,13
2025734,1,1
6101132,1,0
3087409,2,1
1164932,3,3
8044651,0,0
1008182,1,0
1164935,0,1
4295921,1,0
1592817,0,1
2570590,4,2
3404511,0,1
1359281,1,1
1359280,1,1
3717196,3,4
5997351,5,5
1583727,0,1
7814059,3,2
2768373,2,0
172199,2,2
6703988,1,1
1206252,3,2
3995740,1,0
3424193,0,1
2003736,1,0
2003737,1,0
5645492,0,0
3338540,1,0
6527263,1,2
1423790,0,0
4742701,1,1
919035,0,9
5975442,3,0
8259076,0,4
928723,1,1
3144303,1,2
3120409,3,0
5840476,1,0
7410519,0,2
911202,1,1
6508026,0,1
3062876,0,1
3120400,0,5
1706072,2,2
4954962,2,5
7410515,0,9
172193,2,2
4240188,6,10
5490284,0,1
6132074,9,0
3755956,1,1
5443358,51,6
5077319,0,1
7290710,0,1
199200,0,1
3457289,0,1
5020602,2,2
5740131,1,0
6132078,0,2
2669241,2,0
2723071,0,1
8222848,0,0
14125,0,1
4939173,2,1
7042949,1,1
14121,0,1
4171646,3,2
1609056,1,2
4492546,0,1
8267343,0,1
6973209,3,2
294711,1,0
3179989,2,2
3647241,0,1
4416942,0,0
3899169,1,5
1188754,1,3
626099,0,1
3545937,1,1
1535553,4,0
2149968,1,0
4226641,1,1
4972969,1,1
1955897,2,3
1326863,2,0
3756540,0,3
2157684,3,3
5495100,5,1
5474723,2,2
6886469,1,1
2084589,1,1
5495107,1,1
5474727,2,1
2858625,3,3
6102446,1,0
6886466,7,6
8296620,8,0
7423610,0,1
990908,3,0
4972965,1,1
6881119,0,1
3795179,5,3
5420036,1,0
5779666,1,0
4627803,0,0
7618532,0,1
5940047,5,6
6336932,0,6
6427599,6,4
2303560,1,1
7861167,0,0
2263161,6,3
343108,1,1
6427590,4,4
4173501,31,30
7861161,1,2
918781,12,7
6874142,9,11
7610706,2,0
5262520,10,3
4546464,3,1
929895,0,1
8269480,2,1
1741516,0,1
688996,0,1
5226726,3,0
6058475,1,1
6058474,10,13
5635155,4,4
7222028,0,2
601264,3,3
1205500,4,4
7499345,2,3
2335492,1,1
7275332,2,3
5755309,1,1
2335494,2,0
907952,0,1
18660,3,3
907950,1,0
1975208,0,1
1116487,0,32
788940,0,1
8294769,1,1
3924727,1,2
7795704,6,7
2116440,1,1
360289,0,2
2116445,0,12
2455694,0,1
5059663,1,1
4927829,3,0
446724,0,0
3103870,3,0
3937801,2,2
8091177,3,2
5536217,10,4
5401989,28,30
1898257,1,1
2335533,3,2
7033258,8,10
540223,1,2
7404757,0,0
7275099,0,4
78077,1,1
934186,0,3
7923191,1,1
1880460,0,0
6018337,2,0
5506041,0,1
3909070,11,0
7066101,0,1
830674,1,1
8085477,1,1
3752637,9,0
1330423,1,1
1772089,1,2
5573134,1,1
4807176,1,1
1284074,3,3
6019067,4,4
5154479,1,1
5266319,1,1
3377629,0,1
653890,1,1
1159120,1,3
1159121,3,3
6419432,5,5
2139983,1,1
5154473,1,0
7852844,2,3
8140206,0,1
6419437,0,0
8140204,0,1
5154476,144,143
5907776,1,0
5689601,6,10
298718,0,20
6008106,1,0
4535427,0,18
4986693,2,2
3186645,1,1
6426247,1,1
2530879,2,1
5907779,1,1
6885345,0,1
2875277,1,1
5667962,1,0
5688256,0,1
2005191,0,4
4765787,2,1
5667969,4,3
3749034,0,1
1232799,0,1
6425531,10,3
4622232,6,5
1585760,1,0
6425534,1,0
8253660,8,0
6884432,1,0
3361659,1,0
7913632,0,0
6352946,1,3
5577305,1,0
2910113,5,9
5756658,1,1
1577382,1,2
7063081,2,2
5681336,1,0
3985251,0,1
5163965,0,1
1556359,1,1
5016764,0,0
5405466,2,1
4544265,0,1
1601466,3,3
7605019,0,1
7405403,2,0
2159033,0,0
7894983,0,0
8295490,0,2
5900279,2,3
2671169,2,3
3803216,0,15
7112155,3,3
2503937,0,1
3195,3,4
3567069,1,1
1540874,0,0
3934572,1,0
5382093,3,1
8210568,1,1
6121610,2,2
7374924,2,2
3841271,1,1
7199833,0,2
501718,3,2
2871226,0,2
6323915,11,7
435394,0,1
6150848,9,8
5947329,2,2
4883322,1,1
861881,1,2
1339563,0,12
6545342,3,3
490264,0,2
6545346,0,1
4368126,0,0
6545344,2,2
1658174,1,1
7128351,6,3
5582374,1,4
6891967,3,3
2903240,2,2
1700049,59,15
5267048,2,1
1655338,4,1
980654,1,1
201059,4,3
6809074,2,2
3938911,1,0
6632035,0,1
4908116,33,6
5361292,0,1
4908114,1,1
1040290,3,2
6130081,6,0
6130080,1,2
3369083,2,0
4536265,1,1
5747703,1,1
3506303,2,1
6728942,18,10
5360523,1,2
3142546,0,0
3142547,2,2
2721005,0,1
5890697,1,1
8291643,0,0
3142548,1,1
324141,0,1
7851767,0,1
3285633,0,2
4499535,13,9
1598406,5,6
4724616,0,0
3980202,0,1
1231262,0,2
7370356,6,0
1583676,4,4
3551986,8,14
5529315,5,5
7092205,1,0
7705095,0,1
4246269,2,2
7926479,21,0
7859150,0,0
3832093,1,0
5191843,0,1
7413636,1,0
731002,0,0
6140253,0,3
7859159,0,0
8021923,0,1
4246264,4,6
3044651,0,0
1981381,1,1
4134035,0,1
978240,3,4
517284,0,1
3553163,1,1
7330866,1,0
1512818,1,2
6170685,2,2
5902527,1,0
7339500,2,2
4277997,1,0
1651523,11,8
6113474,0,0
4692868,0,1
3763836,0,1
5946054,0,0
527974,4,4
8150894,1,0
7389706,1,2
8150890,3,2
2039476,2,0
5182145,2,1
3511878,0,1
4614540,1,2
1996208,0,2
7694280,0,18
5524993,0,0
3290376,1,0
2656857,0,1
6090455,33,25
4667558,0,4
5751078,0,1
6810161,5,0
5529201,7,7
715045,1,1
5752532,0,0
2904733,1,1
5976965,11,8
5637162,0,4
5637164,1,2
4880438,1,1
5637168,0,1
8033227,0,1
4588770,3,1
6492742,1,0
7003417,2,1
7264656,2,5
2245030,1,3
2882637,0,1
3516412,3,3
8030754,0,0
1988735,0,1
2245038,8,3
2323550,2,0
853062,1,0
325239,1,2
4798449,0,0
2872625,0,1
6772786,0,8
8049214,2,1
5094949,1,0
4798442,1,1
7355302,2,0
6515575,1,1
4540980,0,1
4971384,1,1
6515893,4,10
4439482,1,4
2932784,0,0
2102827,3,3
6946090,1,0
6549993,1,1
3578198,1,1
4403413,0,1
4662451,1,2
7921121,1,1
3607529,2,2
42321,2,1
7412583,1,1
7412580,0,1
4666381,0,1
689925,0,1
3451909,0,1
689921,0,1
5780131,1,1
932630,0,1
2325575,1,1
8037251,1,4
2918721,0,1
5510833,3,2
932638,1,0
1045527,1,3
1495367,1,1
4794822,1,0
6152021,4,0
3902451,4,1
219235,6,8
506598,10,38
1473596,1,1
5767806,0,1
4804881,0,5
1163298,3,3
5550123,0,1
1473599,0,2
1541714,0,0
3847890,0,3
7618727,0,2
8254940,0,1
4666208,50,0
653048,8,8
740380,0,1
6387843,1,2
4445656,2,1
4666203,0,0
4666202,2,0
1933342,1,1
2769507,0,1
3547642,0,11
206408,1,2
4122417,0,1
3547649,13,16
666136,0,1
1934690,2,1
4913983,1,0
705386,0,1
4537998,2,1
1802550,1,1
4717272,1,0
6645861,4,3
7623364,0,0
7975689,3,3
7623367,1,1
4537994,3,4
1505704,3,3
238892,1,2
8256771,1,0
170844,0,0
7781222,0,19
6368069,0,1
7781220,2,1
5921627,0,1
7806068,1,0
353077,1,2
818399,3,1
4593661,4,1
5368183,1,1
7626626,1,2
5813537,8,4
7006167,0,0
946284,0,1
7879856,0,2
7019658,1,0
3767341,3,4
6947325,0,1
4763944,1,1
7006168,2,2
3027488,0,2
7903414,0,1
6361588,1,1
6466449,0,1
6118542,1,1
1246812,0,0
6390801,0,0
5287645,1,2
6540149,1,0
2537722,1,0
3021881,9,10
7701040,0,1
2810673,4,3
2541678,0,0
4955569,2,2
3829303,6,6
6994939,3,3
6809197,0,2
3711261,7,7
7880777,1,0
1843082,1,1
5207063,0,1
2874780,0,1
6044279,4,4
3027487,0,0
4931451,1,1
7683909,1,1
3504786,11,9
4573470,1,1
2751882,0,1
1907984,4,1
2986510,4,3
1779839,1,1
207045,9,9
3406969,0,1
1779834,0,3
7472531,4,5
6091012,0,1
2241837,0,2
6246811,3,0
5575777,0,1
8175631,5,4
385638,1,0
5575772,2,2
3378765,2,2
7779135,1,6
1574784,0,0
365719,1,1
7351551,2,2
4424883,1,0
7351553,1,1
8018914,0,0
6881516,1,1
4322005,0,0
388072,0,4
753363,0,0
114310,0,2
3156584,1,0
114313,2,2
7584511,2,1
6991261,1,1
5247681,1,0
4621784,2,2
5716168,1,0
6799344,0,1
3546117,4,0
20816,0,0
7247295,1,1
3634222,1,5
7329813,1,0
584202,0,10
2715146,2,2
6379988,0,0
3694658,0,4
3834026,5,0
7967310,0,1
7967313,2,1
3868125,8,11
6467925,0,23
3736239,0,0
3868126,0,9
6379985,2,0
2413476,0,0
1900459,7,0
1731753,2,1
1950957,0,1
4583149,0,0
2598084,0,1
2692462,0,1
1213419,1,1
7436212,0,0
6388266,0,1
4059911,1,2
7436218,3,4
1892249,0,1
7577424,1,0
4514531,8,0
3235151,0,1
6635086,3,2
4537446,0,1
6792870,0,0
5612484,0,1
4773605,4,1
3359937,1,1
3300111,0,2
2604779,0,3
1756544,0,0
6215244,5,0
3276216,1,1
2819799,1,1
5248759,0,1
3387971,2,2
2819611,0,1
2000492,0,1
3988510,9,6
5366384,19,1
3980728,3,4
708097,6,5
4805302,9,7
1177408,1,1
1648491,2,3
5373492,2,3
1875270,1,1
420749,0,0
5373496,2,3
1689867,1,1
5679807,7,6
7030310,0,0
4613336,1,0
7121552,0,1
777108,0,1
4416199,2,4
2962664,6,5
7939674,0,1
764423,0,3
1839205,1,2
5787913,2,1
6687678,2,3
4180467,5,5
2962668,25,0
3400861,3,4
7260915,0,1
6913917,1,1
5489810,0,1
6463258,7,4
5707037,2,2
2463149,0,1
5922744,0,0
6463253,1,1
6902015,0,2
6463251,1,0
3833554,1,3
8239682,0,1
5166873,0,1
3737186,0,4
3869654,2,3
4217471,0,0
2386490,2,1
3833559,0,0
574650,2,2
7837598,1,3
4090741,2,2
6312310,3,0
5565287,0,0
4379316,0,0
237827,0,0
6571424,3,4
8114810,0,1
7837597,1,1
5450166,0,1
8188711,0,0
4911116,4,2
532674,4,2
8188714,1,0
1958575,20,0
3645165,2,4
5129478,2,1
331642,1,0
5628684,2,1
1633425,2,0
4092890,1,1
3531339,1,1
6221079,2,0
5851827,0,3
689174,2,2
4092898,1,0
8226974,0,20
8180542,1,1
7281782,0,1
3972426,2,2
4572042,1,1
4963272,1,1
4479444,1,0
6093398,6,5
6229247,1,2
4712588,2,1
930771,2,2
8130998,1,0
3802871,1,1
6569142,0,4
1996337,0,1
3780714,0,1
376760,1,1
6864584,2,1
8305754,0,1
794656,0,0
2560165,12,16
2238427,1,0
5733305,1,0
8027541,2,1
776278,4,0
423216,8,0
5618075,2,1
307467,1,3
6448669,0,1
1587510,13,0
5618073,11,12
6714593,11,0
4181730,1,0
6448667,0,1
1787467,9,2
1787460,0,2
2887751,9,17
4607731,1,4
3408113,1,1
7000134,5,6
123172,5,5
6257711,2,4
2562067,0,1
1726865,5,4
7000131,1,0
1375989,1,1
5869149,1,0
6257718,3,5
7198483,0,1
8269435,1,1
7057007,2,2
7180072,2,2
4947440,1,1
7057003,2,2
4456075,0,2
1873333,2,1
6141284,1,0
2685471,3,4
7124581,1,0
1977851,1,1
2627917,0,3
730808,2,1
5036967,1,0
4435192,0,1
5821068,0,2
5354067,2,1
5036968,2,1
4025887,0,1
1415312,0,1
3328288,0,1
5382932,0,1
6191979,1,1
8189449,1,1
6610652,0,1
8137206,1,0
5122587,0,1
6508518,3,1
5122581,1,1
8189441,4,5
6317243,0,1
1058725,1,1
6317247,2,1
396579,1,1
5511313,1,1
894147,0,0
4051281,2,0
3929346,0,0
894142,14,0
2634756,2,3
2527720,1,1
7259665,1,1
6508269,5,5
8252830,0,1
2738802,0,0
2527726,1,1
3154510,0,9
7350092,0,22
1528395,0,0
3550900,2,2
5640488,2,1
4498911,0,4
5546405,1,0
3154517,2,2
153237,2,3
153235,0,0
4743415,0,0
250946,1,1
5497270,0,0
3586432,0,0
6529122,1,1
1278939,1,1
4191641,0,0
2001208,1,1
7988416,0,0
260243,2,6
7988410,3,6
1798952,0,1
3532812,0,0
4041500,0,1
667353,0,1
6176139,3,0
6634528,0,0
7391615,1,0
4399582,0,1
1929895,2,0
2727756,0,1
4231517,0,1
1504026,1,2
762287,0,1
5180819,1,3
1091715,0,1
6870493,1,0
5349535,1,1
5180810,3,4
278475,0,1
4850332,2,0
148536,0,0
6737554,1,0
3061511,1,3
275266,0,1
2773256,5,5
7391612,1,1
5494563,2,1
3397940,2,4
2807400,4,9
4605542,2,1
5023087,6,5
